cod_cliente,cnpj,holding,nome_cliente,id_gerente_area,gerente_area,cidterritory,vendedor,endereco,uf,cidade,lat,long,estrelas_batalhas,estrelas_espaco_em_loja,estrelas_inovacao,estrelas_ponto_extra,estrelas_preco,estrelas_sortimento_prioritario,estrelas_total,sellout_ton_ytd,trend_l6m
100137003,3476811018360,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"R TEODORO SAMPAIO,599, SAO PAULO, SP, 05405-050, Brasil",SP,SAO PAULO,-23.5570278,-46.6762916,,,,,,,,2.6750292,0.015107575428571426
100137004,3476811016317,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"R DOM VLRES,1070, SAO PAULO, SP, 04160-001, Brasil",SP,SAO PAULO,-23.6251925,-46.6088217,,,,,,,,1.88590637,0.007406027714285704
100137005,3476811017046,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"AV SANTO AMARO,1050, SAO PAULO, SP, 04506-001, Brasil",SP,SAO PAULO,-23.5936057,-46.6735388,,,,,,,,3.91664456,0.026538174285714256
100137006,3476811015264,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"AV PIRES DO RIO,2645, SAO PAULO, SP, 08041-000, Brasil",SP,SAO PAULO,-23.516855,-46.443685,,,,,,,,,
100137007,3476811014373,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"R DO ORATORIO,2652, SAO PAULO, SP, 03195-000, Brasil",SP,SAO PAULO,-23.5703204,-46.5816637,,,,,,,,1.72719055,0.0013148882857142892
100137008,3476811013997,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"R DONA VERIDIANA,78, SAO PAULO, SP, 01238-010, Brasil",SP,SAO PAULO,-23.5402492,-46.6508494,,,,,,,,,
100137009,3476811013482,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"R TITO,1132, SAO PAULO, SP, 05051-001, Brasil",SP,SAO PAULO,-23.5280035,-46.7027216,,,,,,,,,
100137010,3476811033599,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"AV ANTONIO PINTO CATAO,570, JAGUARIUNA, SP, 13912-420, Brasil",SP,JAGUARIUNA,-22.692039,-46.9833191,,,,,,,,,
100137011,3476811022554,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"AV DA SAUDADE,156, BARRA BONITA, SP, 17347-006, Brasil",SP,BARRA BONITA,-22.4957811,-48.5632499,,,,,,,,,
100137012,3476811036938,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"AV RAPOSO TAVARES,2648, PIRACICABA, SP, 13401-457, Brasil",SP,PIRACICABA,-22.7413628,-47.667782,,,,,,,,,
100137013,3476811038809,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"AV MARIA AP SALGADO BRAGHETTA,902, SAO JOSE DO RIO PARDO, SP, 13720-000, Brasil",SP,SAO JOSE DO RIO PARDO,-21.5943304,-46.8913818,,,,,,,,,
100137014,3476811035290,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"AV WILD JOSE DE SOUZA,SN, REGISTRO, SP, 11900-000, Brasil",SP,REGISTRO,-24.499157,-47.8472063,,,,,,,,,
100137015,3476811103635,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"AV FAGUNDES FILHO,660, SAO PAULO, SP, 04304-000, Brasil",SP,SAO PAULO,-23.6272003,-46.6354037,,,,,,,,1.1955560299999999,0.003435551714285719
100137017,3476811033327,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"AV PAINGUAS,770, PIRASSUNUNGA, SP, 13634-032, Brasil",SP,PIRASSUNUNGA,-21.9986626,-47.43342870000001,,,,,,,,,
100137018,3476811037314,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"AV DR ARIBERTO PEREIRA CUNHA,1416, GUARATINGUETA, SP, 12516-410, Brasil",SP,GUARATINGUETA,-22.805025,-45.1891205,,,,,,,,,
100137019,3476811035109,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"R DR CELESTINO,1020, CRUZEIRO, SP, 12701-430, Brasil",SP,CRUZEIRO,-22.5731756,-44.9606947,,,,,,,,,
100137020,3476811035451,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"R VERGUEIRO,3879, SAO PAULO, SP, 04101-300, Brasil",SP,SAO PAULO,-23.5931569,-46.6293958,,,,,,,,2.03056688,0.006867144857142862
100137021,3476811034137,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"R FLORIANO PEIXOTO,1080, PIRACICABA, SP, 13400-520, Brasil",SP,PIRACICABA,-22.7326815,-47.6495731,,,,,,,,,
100137022,3476811100458,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"R CONEGO ANSELMO VALVEKENS,78, JAU, SP, 17201-250, Brasil",SP,JAU,-22.296976,-48.5539093,,,,,,,,,
100137023,3476811034641,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"AV 21,827, GUAIRA, SP, 14790-000, Brasil",SP,GUAIRA,-20.3245485,-48.3185389,,,,,,,,,
100137024,3476811034803,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"AV DOS IMIGRANTES,1371, BRAGANCA PAULISTA, SP, 12902-000, Brasil",SP,BRAGANCA PAULISTA,-22.9627624,-46.5442711,,,,,,,,,
100137025,3476811032789,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"AV PEIXOTO DE CASTRO,199, LORENA, SP, 12606-580, Brasil",SP,LORENA,-22.7354933,-45.1140622,,,,,,,,,
100137027,3476811031464,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"R DRLUIZ PIZZA,54, SOCORRO, SP, 13960-000, Brasil",SP,SOCORRO,-22.5935091,-46.5274529,,,,,,,,3.63676999,0.008835958571428576
100137028,3476811034307,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"AV WASHINGTON LUIZ,55, ESPIRITO SANTO DO PINHAL, SP, 13990-000, Brasil",SP,ESPIRITO SANTO DO PINHAL,-22.1958182,-46.75395340000001,,,,,,,,,
100137029,3476811030905,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"AV ENG ARMANDO ARRUDA PEREIRA,3690, SAO PAULO, SP, 04325-000, Brasil",SP,SAO PAULO,-23.6573806,-46.63643630000001,,,,,,,,0.78029187,0.06444394899999999
100137030,3476811102230,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"R CE DIONISIO BARBOSA SANDOVAL,591, ITUVERAVA, SP, 14500-000, Brasil",SP,ITUVERAVA,-20.336745,-47.78334419999999,,,,,,,,,
100137031,3476811030301,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"R TIRADENTES,836, CRAVINHOS, SP, 14140-000, Brasil",SP,CRAVINHOS,-21.3425595,-47.7305212,,,,,,,,,
100137032,3476811029133,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"R D AMBROSINA CARMO BUONAGUIDE,130, CAIEIRAS, SP, 07700-135, Brasil",SP,CAIEIRAS,-23.3615347,-46.744675,,,,,,,,2.19132938,0.00920467628571428
100137033,3476811031707,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"AV SAO PAULO,900, PIRACICABA, SP, 13401-541, Brasil",SP,PIRACICABA,-22.7468709,-47.65052679999999,,,,,,,,,
100137035,3476811030140,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"R PIRES DA MOTA,798, SAO PAULO, SP, 01529-000, Brasil",SP,SAO PAULO,-23.5682966,-46.6359865,,,,,,,,,
100137036,3476811029990,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"R T HERMINIO CARDOSO C COIMBRA,100, TREMEMBE, SP, 12120-000, Brasil",SP,TREMEMBE,-22.9615878,-45.5453448,,,,,,,,,
100137037,3476811029486,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"R PE ROQUE,601, MOGI MIRIM, SP, 13800-033, Brasil",SP,MOGI MIRIM,-22.4378242,-46.9617121,,,,,,,,,
100137038,3476811102825,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"R LUIZ ANTONIO DE MATTOS,170, SERRANA, SP, 14150-000, Brasil",SP,SERRANA,-21.1990729,-47.6058345,,,,,,,,,
100137043,3476811028080,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"AV DR MORAES SALLES,828, CAMPINAS, SP, 13010-001, Brasil",SP,CAMPINAS,-22.9069204,-47.0564584,,,,,,,,0.67156521,0.011006449999999904
100137047,3476811098291,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"R ALAGOAS,1150, BELO HORIZONTE, MG, 30130-168, Brasil",MG,BELO HORIZONTE,-19.9370953,-43.936805,,,,,,,,,
100137051,3476811059474,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"AV CONDE RIBEIRO DO VALLE,573, GUAXUPE, MG, 37800-000, Brasil",MG,GUAXUPE,-21.3035056,-46.707558,,,,,,,,,
100137052,3476811098100,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"AV GOVERNADOR MAGALHAES PINTO,272, DIVINOPOLIS, MG, 35500-220, Brasil",MG,DIVINOPOLIS,-20.1404723,-44.87747539999999,,,,,,,,,
100137053,3476811089209,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"R URSULA PAULINO,714, BELO HORIZONTE, MG, 30570-000, Brasil",MG,BELO HORIZONTE,-19.9542047,-43.9837582,,,,,,,,,
100137054,3476811083260,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"AV JOSE MARRA DA SILVA,471, CARMO DO CAJURU, MG, 35557-000, Brasil",MG,CARMO DO CAJURU,-20.1892125,-44.77062859999999,,,,,,,,,
100137055,3476811078185,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"R KEPLER,375, BELO HORIZONTE, MG, 30360-240, Brasil",MG,BELO HORIZONTE,-19.9630612,-43.9495816,,,,,,,,,
100137056,3476811075836,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"AV SEBASTIAO DE BRITO,476, BELO HORIZONTE, MG, 31260-000, Brasil",MG,BELO HORIZONTE,-19.8615826,-43.94303619999999,,,,,,,,,
100137057,3476811088733,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"R CAPIM BRANCO,285, BELO HORIZONTE, MG, 30518-020, Brasil",MG,BELO HORIZONTE,-19.951755,-43.9999281,,,,,,,,,
100137058,3476811082298,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"AV MARACANA,219, OLIVEIRA, MG, 35540-000, Brasil",MG,OLIVEIRA,-20.6970704,-44.8237533,,,,,,,,,
100137059,3476811076050,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"AV VEREADOR CICERO ILDEFONSO,855, BELO HORIZONTE, MG, 30530-000, Brasil",MG,BELO HORIZONTE,-19.9258485,-44.0007557,,,,,,,,,
100137060,3476811070796,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"AV RIO MADEIRA,490, BETIM, MG, 32665-708, Brasil",MG,BETIM,-19.9621765,-44.1381845,,,,,,,,,
100137061,3476811063820,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"AV EXISTENTE,101, VESPASIANO, MG, 33200-000, Brasil",MG,VESPASIANO,-19.7759021,-43.9525306,,,,,,,,,
100137062,3476811057935,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"R COMENDADOR BAETA NEVES,100, CONSELHEIRO LAFAIETE, MG, 36400-000, Brasil",MG,CONSELHEIRO LAFAIETE,-20.659965,-43.78500469999999,,,,,,,,,
100137063,3476811073620,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"R PE FRANCISCO,585, CARMOPOLIS DE MINAS, MG, 35534-000, Brasil",MG,CARMOPOLIS DE MINAS,-20.533854,-44.6332529,,,,,,,,,
100137064,3476811070362,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"R DR EURICO RODRIGUES,266, ITABIRITO, MG, 35450-000, Brasil",MG,ITABIRITO,-20.249278,-43.8030923,,,,,,,,,
100137065,3476811066098,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"AV JOAO GOMES CARDOSO,1300, CONTAGEM, MG, 32141-015, Brasil",MG,CONTAGEM,-19.8988117,-44.0347668,,,,,,,,,
100137066,3476811059636,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"AV SILVA LOBO,1235, BELO HORIZONTE, MG, 30431-001, Brasil",MG,BELO HORIZONTE,-19.9354813,-43.9708019,,,,,,,,,
100137067,3476811059806,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"AV IPIRANGA,7, CONTAGEM, MG, 32240-560, Brasil",MG,CONTAGEM,-19.9679968,-44.0490067,,,,,,,,,
100137068,3476811048782,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"R MENDES DE OLIVEIRA,417, BELO HORIZONTE, MG, 31210-610, Brasil",MG,BELO HORIZONTE,-19.9027776,-43.95230540000001,,,,,,,,,
100137069,3476811050175,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"R JULIO MESQUITA,150, BELO HORIZONTE, MG, 30692-460, Brasil",MG,BELO HORIZONTE,-19.9952879,-44.0484725,,,,,,,,,
100137070,3476811012753,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"AV ANDROMEDA,773, SAO JOSE DOS CAMPOS, SP, 12230-000, Brasil",SP,SAO JOSE DOS CAMPOS,-23.223476,-45.8874558,,,,,,,,,
100137071,3476811012400,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"R NAPOLEAO DE BARROS,1375, SAO PAULO, SP, 04024-003, Brasil",SP,SAO PAULO,-23.6034267,-46.6442207,,,,,,,,,
100137072,3476811011196,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"R JULIO DE CASTILHOS,985, SAO PAULO, SP, 03059-005, Brasil",SP,SAO PAULO,-23.5403012,-46.591568,,,,,,,,,
100137073,3476811064982,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"R DR PLACIDINO BRIGAGAO,1946, SAO SEBASTIAO DO PARAISO, MG, 37950-000, Brasil",MG,SAO SEBASTIAO DO PARAISO,-20.920711,-46.984793,,,,,,,,,
100137074,3476811098615,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"AV PIRES DO RIO,624, SAO PAULO, SP, 08020-000, Brasil",SP,SAO PAULO,-23.5019512,-46.4428565,,,,,,,,,
100137075,3476811081640,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"AV 1,487, RIO CLARO, SP, 13500-401, Brasil",SP,RIO CLARO,-22.4108397,-47.56277300000001,,,,,,,,,
100137076,3476811009965,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"R ADRIATICO,143, SANTO ANDRE, SP, 09172-180, Brasil",SP,SANTO ANDRE,-23.6944807,-46.5109692,,,,,,,,2.5794628,0.023264479999999983
100137077,3476811008055,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"AV ST CATARINA,548, SAO PAULO, SP, 04635-001, Brasil",SP,SAO PAULO,-23.6411141,-46.6676475,,,,,,,,2.34750227,0.0025596705714285763
100137078,3476811100105,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"AV JULIO BUONO,1842, SAO PAULO, SP, 02201-001, Brasil",SP,SAO PAULO,-23.4841006,-46.5907565,,,,,,,,,
100137079,3476811010548,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"R DA CONSOLACAO,3064, SAO PAULO, SP, 01416-000, Brasil",SP,SAO PAULO,-23.5595243,-46.6671663,,,,,,,,2.550786,0.006552912285714275
100137080,3476811009884,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"AV NOSSA SA DO SABARA,3661, SAO PAULO, SP, 04447-020, Brasil",SP,SAO PAULO,-23.6852369,-46.6805591,,,,,,,,1.84580125,0.009746478857142851
100137081,3476811102663,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"R CONS ELIAS DE CARVALHO,475, SAO PAULO, SP, 04373-000, Brasil",SP,SAO PAULO,-23.6526753,-46.6588792,,,,,,,,1.85097495,-0.002930003142857133
100137082,3476811009612,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"AV JOAO PAULO I,1935, SAO PAULO, SP, 02842-280, Brasil",SP,SAO PAULO,-23.4769638,-46.6852102,,,,,,,,0.16837245,
100137083,3476811062505,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"AV CELSO GARCIA,4105, SAO PAULO, SP, 03064-000, Brasil",SP,SAO PAULO,-23.5355122,-46.5725896,,,,,,,,1.72500031,0.011469021428571416
100137084,3476811009027,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"AV PE ANTONIO JOSE DOS SANTOS,509, SAO PAULO, SP, 04563-011, Brasil",SP,SAO PAULO,-23.6060302,-46.6920773,,,,,,,,1.7185834,0.00501969628571428
100137085,3476811008217,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"R DA MOOCA,3336, SAO PAULO, SP, 03165-000, Brasil",SP,SAO PAULO,-23.5575205,-46.5931499,,,,,,,,,
100137086,3476811007911,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"R LUIS GOIS,877, SAO PAULO, SP, 04043-300, Brasil",SP,SAO PAULO,-23.604267,-46.6360488,,,,,,,,,
100137089,3476811091360,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"R SIMAO JORGE,600, SANTO ANDRE, SP, 09070-570, Brasil",SP,SANTO ANDRE,-23.6414069,-46.5491132,,,,,,,,,
100137090,3476811048944,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"AV PROFESSOR ALFONSO BOVERO,647, SAO PAULO, SP, 05019-011, Brasil",SP,SAO PAULO,-23.5400894,-46.6829611,,,,,,,,,
100137091,3476811005544,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"R GIOVANNI DA CONEGLIANO,622, SAO PAULO, SP, 04186-020, Brasil",SP,SAO PAULO,-23.6527786,-46.6010679,,,,,,,,,
100137092,3476811094628,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"AV NOSSA SA DO SABARA,2313, SAO PAULO, SP, 04685-005, Brasil",SP,SAO PAULO,-23.6747177,-46.6857167,,,,,,,,,
100137093,3476811089977,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"AV PENHA DE FRANCA,677, SAO PAULO, SP, 03606-010, Brasil",SP,SAO PAULO,-23.5208329,-46.5467143,,,,,,,,,
100137094,3476811001980,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"R REGO FREITAS,40, SAO PAULO, SP, 01220-010, Brasil",SP,SAO PAULO,-23.5421803,-46.6466426,,,,,,,,,
100137095,3476811092412,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"AV SUACUNA,94, CAMPINAS, SP, 13054-105, Brasil",SP,CAMPINAS,-22.9741088,-47.127996,,,,,,,,,
100137096,3476811002871,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"R DA GAVEA,301, SAO PAULO, SP, 02121-020, Brasil",SP,SAO PAULO,-23.5108426,-46.5903897,,,,,,,,,
100137097,3476811003339,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"R IBITIRAMA,1310, SAO PAULO, SP, 03134-001, Brasil",SP,SAO PAULO,-23.5914477,-46.5806531,,,,,,,,1.71354466,0.0031555628571428352
100137098,3476811003843,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"AV VALENTIM MAGALHAES,664, SANTO ANDRE, SP, 09120-000, Brasil",SP,SANTO ANDRE,-23.6756981,-46.4996971,,,,,,,,,
100137099,3476811007164,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"AV JULIO BUONO,398, SAO PAULO, SP, 02201-000, Brasil",SP,SAO PAULO,-23.495178,-46.5977451,,,,,,,,0.92471139,0.0038050729999999254
100137100,3476811004653,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"R PEDRO SOARES DE ANDRADE,511, SAO PAULO, SP, 08021-040, Brasil",SP,SAO PAULO,-23.4995849,-46.4358586,,,,,,,,,
100137101,3476811005625,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"R CANTAGALO,1508, SAO PAULO, SP, 03319-001, Brasil",SP,SAO PAULO,-23.544463,-46.5594009,,,,,,,,1.78429211,0.011555425714285718
100137102,3476811056610,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"AV DO TABOAO,3764, SAO BERNARDO DO CAMPO, SP, 09656-000, Brasil",SP,SAO BERNARDO DO CAMPO,-23.6623305,-46.606307,,,,,,,,,
100137103,3476811006788,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"AV SAPOPEMBA,656, SAO PAULO, SP, 03345-000, Brasil",SP,SAO PAULO,-23.5625251,-46.573809,,,,,,,,2.20841356,0.0007757008571428571
100137104,3476811092846,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"R BARAO DO RIO BRANCO,1553, SERTAOZINHO, SP, 14160-570, Brasil",SP,SERTAOZINHO,-21.1401824,-47.9867381,,,,,,,,,
100137105,3476811093907,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"AV COM VIRGOLINO DE OLIVEIRA,363, ITAPIRA, SP, 13972-170, Brasil",SP,ITAPIRA,-22.4270688,-46.8194051,,,,,,,,,
