cnpj,cod_cliente,cidcustomer,nome_cliente,vendedor,cidterritory,endereco,lat,long,uf,cidade,gerente_area,estrelas_batalhas,estrelas_espaco_em_loja,estrelas_inovacao,estrelas_ponto_extra,estrelas_preco,estrelas_sortimento_prioritario,estrelas_total,estrelas_total_eff,has_stars,star_need_abs,sellout_ton_ytd,s_sell12,trend_l6m,trend_need,s_trend,score,tem_estrelas,prioritario
3476811012591,100133728,100133728,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"R ANTONIO MOURA ANDRADE,320, SAO PAULO, SP, 08210-660, Brasil",-23.53282,-46.4429763,SP,SAO PAULO,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,3.27413724,0.44043489230962996,0.0015832239999999,-0.0015832239999999,0.7763207398030686,0.3063582182041608,0,1
3476811012753,100137070,100137070,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"AV ANDROMEDA,773, SAO JOSE DOS CAMPOS, SP, 12230-000, Brasil",-23.223476,-45.8874558,SP,SAO JOSE DOS CAMPOS,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,0,0
3476811013059,100134114,100134114,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"AV BENEDITO ALVES TURIBIO,710, OSASCO, SP, 06160-002, Brasil",-23.5566365,-46.8106819,SP,OSASCO,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,2.58358002,0.386536020123893,-0.0039256165714286,0.0039256165714286,0.7884332897032436,0.29329842411225915,0,1
3476811013130,100134182,100134182,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"R TIRADENTES,1399, SAO BERNARDO DO CAMPO, SP, 09780-265, Brasil",-23.7222983,-46.5370557,SP,SAO BERNARDO DO CAMPO,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,0,0
3476811013210,100134118,100134118,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"AV QUINZE DE NOVEMBRO,662, ITAPECERICA DA SERRA, SP, 06850-100, Brasil",-23.7104046,-46.84901439999999,SP,ITAPECERICA DA SERRA,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,0,0
3476811013300,100134050,100134050,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"EST ITAPECERICA, DE,7970, SAO PAULO, SP, 05858-002, Brasil",-23.6731229,-46.7877886,SP,SAO PAULO,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,0,0
3476811013482,100137009,100137009,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"R TITO,1132, SAO PAULO, SP, 05051-001, Brasil",-23.5280035,-46.7027216,SP,SAO PAULO,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,0,0
3476811013563,100134027,100134027,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"AV DOS ESPORTES,569, VALINHOS, SP, 13270-210, Brasil",-22.9752197,-46.9980201,SP,VALINHOS,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,0,0
3476811013997,100137008,100137008,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"R DONA VERIDIANA,78, SAO PAULO, SP, 01238-010, Brasil",-23.5402492,-46.6508494,SP,SAO PAULO,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,0,0
3476811014292,100134058,100134058,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"EST TENENTE MARQUES,6690, SANTANA DE PARNAIBA, SP, 06530-001, Brasil",-23.4071921,-46.8751423,SP,SANTANA DE PARNAIBA,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,0,0
3476811014373,100137007,100137007,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"R DO ORATORIO,2652, SAO PAULO, SP, 03195-000, Brasil",-23.5703204,-46.5816637,SP,SAO PAULO,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,1.72719055,0.30300824762602513,0.0013148882857142,-0.0013148882857142,0.7769107423067064,0.26730372494502475,0,0
3476811014454,100133937,100133937,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"AV JOSE MARIA MARQUES OLIVEIRA,520, SALTO, SP, 13327-300, Brasil",-23.1821095,-47.3113587,SP,SALTO,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,1.84399228,0.3158350995496484,0.0068880411428571,-0.0068880411428571,0.7646567859236592,0.26863112603047834,0,0
3476811014535,100133808,100133808,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"AV SAPOPEMBA,12002, SAO PAULO, SP, 03989-000, Brasil",-23.6136483,-46.49237,SP,SAO PAULO,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,0,0
3476811014705,100137220,100137220,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"AV JOSE CANDIDO PORTO,731, JACAREI, SP, 12301-000, Brasil",-23.2724065,-45.93664709999999,SP,JACAREI,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,0,0
3476811014888,100133732,100133732,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"EST TURISTICA DO JARAGUA,1170, SAO PAULO, SP, 05161-000, Brasil",-23.4846837,-46.7547425,SP,SAO PAULO,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,0,0
3476811014969,100134011,100134011,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"EST DOM JOAO NERY,3341, SAO PAULO, SP, 08151-000, Brasil",-23.521411,-46.3994462,SP,SAO PAULO,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,1.92962475,0.3249086429313328,0.005712556,-0.005712556,0.7672413810422068,0.27170815896678246,0,0
3476811015000,100133885,100133885,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"AV MATEO BEI,1934, SAO PAULO, SP, 03949-100, Brasil",-23.5997685,-46.485247,SP,SAO PAULO,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,0,0
3476811015183,100137001,100137001,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"R BOM PASTOR,2172, SAO PAULO, SP, 04203-002, Brasil",-23.5958162,-46.6064888,SP,SAO PAULO,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,1.46664172,0.2722953717880046,0.0105219037142857,-0.0105219037142857,0.7566668393720941,0.2547042137736125,0,0
3476811015264,100137006,100137006,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"AV PIRES DO RIO,2645, SAO PAULO, SP, 08041-000, Brasil",-23.516855,-46.443685,SP,SAO PAULO,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,0,0
3476811015345,100133833,100133833,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"AV OLIVEIRA FREIRE,1469, SAO PAULO, SP, 08080-570, Brasil",-23.4840695,-46.4211129,SP,SAO PAULO,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,0,0
3476811015426,100133856,100133856,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"AV JOSE PAULINO,2279, PAULINIA, SP, 13140-723, Brasil",-22.7710612,-47.1460681,SP,PAULINIA,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,0,0
3476811015698,100134101,100134101,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"AV LUIZ MANFRINATO,450, ITAPEVI, SP, 06653-100, Brasil",-23.5457431,-46.9307095,SP,ITAPEVI,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,3.14545566,0.431084847672755,-0.0103066699999999,0.0103066699999999,0.8024636155162866,0.30866060186816296,0,1
3476811015850,100137000,100137000,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"AV POMPEIA,663, SAO PAULO, SP, 05023-000, Brasil",-23.5306835,-46.68486,SP,SAO PAULO,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,0,0
3476811015930,100134025,100134025,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"AV PRESIDENTE MEDICI,2508, OSASCO, SP, 06273-000, Brasil",-23.5063987,-46.7666666,SP,OSASCO,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,2.3994973,0.3704065026366989,-0.0007769834285714,0.0007769834285714,0.781510240185709,0.28738613222007725,0,0
3476811016074,100133933,100133933,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"EST ITAPECERICA, DE,4903, SAO PAULO, SP, 05858-001, Brasil",-23.6604131,-46.7771958,SP,SAO PAULO,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,0,0
3476811016236,100133816,100133816,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"AV GUAPIRA,1963, SAO PAULO, SP, 02265-002, Brasil",-23.4718149,-46.5877728,SP,SAO PAULO,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,0,0
3476811016317,100137004,100137004,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"R DOM VLRES,1070, SAO PAULO, SP, 04160-001, Brasil",-23.6251925,-46.6088217,SP,SAO PAULO,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,1.88590637,0.3203099180165014,0.0074060277142857,-0.0074060277142857,0.7635178642008941,0.2696900541662061,0,0
3476811016589,100134186,100134186,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"AV SENADOR VERGUEIRO,3960, SAO BERNARDO DO CAMPO, SP, 09602-000, Brasil",-23.6619031,-46.5643265,SP,SAO BERNARDO DO CAMPO,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,0,0
3476811016660,100134083,100134083,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"R DR CARVALHO DE MENDONCA,261, SANTOS, SP, 11070-101, Brasil",-23.9527683,-46.3324815,SP,SANTOS,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,0,0
3476811016740,100134159,100134159,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"AV INDEPENDENCIA,1103, TAUBATE, SP, 12031-001, Brasil",-23.0385472,-45.5823009,SP,TAUBATE,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,0,0
3476811016821,100133727,100133727,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"AV ITAVUVU,2571, SOROCABA, SP, 18076-005, Brasil",-23.4628019,-47.4797328,SP,SOROCABA,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,0,0
3476811016902,100133891,100133891,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"AV CIDADE JARDIM,5451, SAO JOSE DOS CAMPOS, SP, 12232-000, Brasil",-23.2616773,-45.8861897,SP,SAO JOSE DOS CAMPOS,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,0,0
3476811017046,100137005,100137005,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"AV SANTO AMARO,1050, SAO PAULO, SP, 04506-001, Brasil",-23.5936057,-46.6735388,SP,SAO PAULO,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,3.91664456,0.48326894645041546,0.0265381742857142,-0.0265381742857142,0.7214511031394469,0.30814069266819666,0,1
3476811017127,100133874,100133874,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"AV DA BARREIRA GRANDE,1500, SAO PAULO, SP, 03916-000, Brasil",-23.5848764,-46.5208349,SP,SAO PAULO,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,0,0
3476811017208,100134018,100134018,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"PRACA GIOVANI FIANI,90, SAO PAULO, SP, 03880-000, Brasil",-23.5079043,-46.4895973,SP,SAO PAULO,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,2.12589167,0.3447422926219782,-0.005720732,0.005720732,0.792380295415828,0.28213714285960445,0,0
3476811017470,100133949,100133949,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"R ERMENIO DE OLIVEIRA PENTEADO,448, CAIEIRAS, SP, 07744-420, Brasil",-23.3905498,-46.7153083,SP,CAIEIRAS,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,2.22361537,0.3541579091252583,0.0004941631428571,-0.0004941631428571,0.7787153097321542,0.28222424628314124,0,0
3476811017631,100133847,100133847,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"AV PARANAGUA,2040, SAO PAULO, SP, 03806-000, Brasil",-23.4881083,-46.4790984,SP,SAO PAULO,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,0,0
3476811017712,100134060,100134060,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"AV DO CURSINO,840, SAO PAULO, SP, 04132-000, Brasil",-23.6099271,-46.6176375,SP,SAO PAULO,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,1.48457693,0.2745112752401392,0.0103018462857142,-0.0103018462857142,0.757150690111631,0.2554276778979829,0,0
3476811017801,100133994,100133994,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"R ALTINO ARANTES,504, CAPAO BONITO, SP, 18300-290, Brasil",-24.0056854,-48.3443806,SP,CAPAO BONITO,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,0,0
3476811018280,100133946,100133946,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"AV PRESIDENTE CASTELO BRANCO,1020, MAUA, SP, 09320-795, Brasil",-23.6562284,-46.4476246,SP,MAUA,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,0,0
3476811018360,100137003,100137003,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"R TEODORO SAMPAIO,599, SAO PAULO, SP, 05405-050, Brasil",-23.5570278,-46.6762916,SP,SAO PAULO,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,2.6750292,0.39424335010670764,0.0151075754285714,-0.0151075754285714,0.7465841047667063,0.2875436680194192,0,0
3476811018522,100134054,100134054,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"R DOMENICO CIMAROSA,133, SAO PAULO, SP, 04843-050, Brasil",-23.7374535,-46.69494640000001,SP,SAO PAULO,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,2.56703795,0.38512087288942787,0.0136840854285714,-0.0136840854285714,0.7497139999658569,0.285538442100333,0,0
3476811018603,100134147,100134147,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"R SERRA DO JAPI,926, SAO PAULO, SP, 03309-000, Brasil",-23.5475522,-46.56890019999999,SP,SAO PAULO,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,1.69480288,0.29935414737602134,0.004654826,-0.004654826,0.7695670623248273,0.2648670071772166,0,0
3476811018794,100136998,100136998,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"AV CONCEICAO,3780, SAO PAULO, SP, 02135-001, Brasil",-23.4950882,-46.5811564,SP,SAO PAULO,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,2.19284579,0.35122442392504744,-0.0016053582857142,0.0016053582857142,0.783331627401965,0.2822653033583452,0,0
3476811018875,100134193,100134193,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"AV DO RIO BONITO,1955, SAO PAULO, SP, 04776-003, Brasil",-23.6895064,-46.7012873,SP,SAO PAULO,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,2.1373911,0.34586542088581185,0.0028332965714285,-0.0028332965714285,0.7735721457561107,0.27888368597945074,0,0
3476811018956,100134065,100134065,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"PRACA DOM PEDRO,136, ITU, SP, 13300-170, Brasil",-23.2613063,-47.3035273,SP,ITU,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,0,0
3476811019090,100134080,100134080,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"AV BENEDITO STORANI,525, VINHEDO, SP, 13280-000, Brasil",-23.0271023,-46.9807001,SP,VINHEDO,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,1.10933297,0.22443240755850916,0.0377388351428571,-0.0377388351428571,0.6968236771342867,0.2296930681430229,0,0
3476811019170,100134091,100134091,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"R DR AMERICO FIGUEIREDO,2935, SOROCABA, SP, 18053-000, Brasil",-23.5039812,-47.5110552,SP,SOROCABA,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,0,0
3476811019251,100133836,100133836,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"R MARGINAL,1185, CAMPINAS, SP, 13036-211, Brasil",-22.9596298,-47.1071449,SP,CAMPINAS,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,0,0
3476811019332,100134081,100134081,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"AV ELISEO CORDEIRO DE SIQUEIRA,872, SAO PAULO, SP, 05136-001, Brasil",-23.4988966,-46.74686879999999,SP,SAO PAULO,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,0,0
3476811019413,100136997,100136997,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"ALAMEDA BARAO DE LIMEIRA,1114, SAO PAULO, SP, 01202-002, Brasil",-23.5320327,-46.6492254,SP,SAO PAULO,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,3.20962994,0.43578349897032864,-0.0008238168571429,0.0008238168571429,0.7816132150736574,0.3060381414038719,0,1
3476811019502,100134042,100134042,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"AV PIRES DO RIO,4144, SAO PAULO, SP, 08240-095, Brasil",-23.5295808,-46.4522327,SP,SAO PAULO,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,0,0
3476811019766,100133752,100133752,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"R GUAIAUNA,131, SAO PAULO, SP, 03631-000, Brasil",-23.5293218,-46.551511,SP,SAO PAULO,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,0,0
3476811019847,100133992,100133992,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"AV DOS IMIGRANTES ITALIANOS,2100, JUNDIAI, SP, 13218-090, Brasil",-23.1877473,-46.85445379999999,SP,JUNDIAI,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,0,0
3476811019928,100134015,100134015,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"AV SAPOPEMBA,2635, SAO PAULO, SP, 03345-001, Brasil",-23.5730784,-46.5635549,SP,SAO PAULO,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,0,0
3476811020187,100134183,100134183,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"AV COMENDADOR SANT'ANNA,693, SAO PAULO, SP, 05866-000, Brasil",-23.6731014,-46.7731018,SP,SAO PAULO,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,0,0
3476811020268,100134110,100134110,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"AV MIGUEL ACHIOLE DA FONSECA,756, SAO PAULO, SP, 08461-110, Brasil",-23.5561794,-46.40077460000001,SP,SAO PAULO,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,0.6111371800000001,0.1420237243893973,-0.10014708,0.10014708,1.0,0.26381009478431156,0,0
3476811020420,100136991,100136991,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"ALAMEDA NHAMBIQUARAS DOS,1161, SAO PAULO, SP, 04090-012, Brasil",-23.6084441,-46.660685,SP,SAO PAULO,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,2.3702301500000003,0.36776186284074214,-0.0004731605714285,0.0004731605714285,0.7808422104124308,0.28650548422130667,0,0
3476811020691,100134197,100134197,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"AV PROF FRANCISCO MORATO,2990, SAO PAULO, SP, 05512-300, Brasil",-23.5876994,-46.7274666,SP,SAO PAULO,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,2.56784121,0.38518974193980554,0.0056768891428571,-0.0056768891428571,0.7673198034581987,0.28890317244323566,0,0
3476811020772,100134102,100134102,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"R HUASCA DE VERGARA,26, SAO PAULO, SP, 02968-160, Brasil",-23.4780547,-46.7057609,SP,SAO PAULO,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,0,0
3476811020853,100136994,100136994,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"R ZILDA,829, SAO PAULO, SP, 02545-001, Brasil",-23.4925209,-46.662315,SP,SAO PAULO,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,0,0
3476811020934,100137223,100137223,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"AV LEONOR DE OLIVEIRA,SN, MAIRIPORA, SP, 07600-231, Brasil",-23.3200747,-46.5923936,SP,MAIRIPORA,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,3.52664369,0.45799087126873167,-0.0010612651428571,0.0010612651428571,0.7821353039183303,0.3124664393894046,0,1
3476811021159,156048755,156048755,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"PR AGRICOLA LA PAZ TRISTANTE,SN, OSASCO, SP, 06276-035, Brasil",-23.5318198,-46.7916315,SP,OSASCO,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,0,0
3476811021230,100133865,100133865,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"EST DOS ROMEIROS,1676, BARUERI, SP, 06417-000, Brasil",-23.4915868,-46.88089979999999,SP,BARUERI,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,0,0
3476811021310,100134049,100134049,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"R PURPURINA,170, SAO PAULO, SP, 05435-030, Brasil",-23.5529964,-46.69035,SP,SAO PAULO,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,2.88163238,0.41097234506205643,0.0011201871428571,-0.0011201871428571,0.7773388409742753,0.29815483146113175,0,1
3476811021582,100134151,100134151,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"AV DR AUGUSTO DE TOLEDO,335, SAO CAETANO DO SUL, SP, 09541-300, Brasil",-23.6170587,-46.566606,SP,SAO CAETANO DO SUL,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,1.69580598,0.29946797849068924,0.007298196,-0.007298196,0.7637549589222192,0.26379514939840143,0,0
3476811021663,100134187,100134187,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"R ALFREDO PUJOL,1422, SAO PAULO, SP, 02017-003, Brasil",-23.5010912,-46.6395759,SP,SAO PAULO,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,0,0
3476811021744,100137218,100137218,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"AV XV DE NOVEMBRO,1472, BARIRI, SP, 17250-970, Brasil",-22.0707479,-48.7336105,SP,BARIRI,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,0,0
3476811021825,100136995,100136995,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"AV SANTO AMARO,2310, SAO PAULO, SP, 04556-100, Brasil",-23.6044513,-46.6753791,SP,SAO PAULO,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,0,0
3476811022120,100136990,100136990,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"R ST CRUZ,2102, SAO PAULO, SP, 04122-002, Brasil",-23.602746,-46.61848699999999,SP,SAO PAULO,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,1.35389995,0.2579859269498562,-0.0012785734285714,0.0012785734285714,0.7826131099866503,0.2555558134115059,0,0
3476811022201,100134106,100134106,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"AV DONA BLANDINA IGNEZ JULIO,30, OSASCO, SP, 06050-120, Brasil",-23.5614903,-46.7837724,SP,OSASCO,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,0,0
3476811022392,100136993,100136993,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"AV IMIRIM,1534, SAO PAULO, SP, 02464-200, Brasil",-23.4924109,-46.64865959999999,SP,SAO PAULO,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,3.18054013,0.433662568483986,0.0076479857142857,-0.0076479857142857,0.7629858596328282,0.3018944786815067,0,1
3476811022473,100133867,100133867,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"R JOSE NEVES,639, SAO PAULO, SP, 04650-141, Brasil",-23.6572979,-46.6739293,SP,SAO PAULO,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,0.09426206,0.023698198220298245,,,0.0,0.023420653159451667,0,0
3476811022554,100137011,100137011,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"AV DA SAUDADE,156, BARRA BONITA, SP, 17347-006, Brasil",-22.4957811,-48.5632499,SP,BARRA BONITA,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,0,0
3476811022635,100133928,100133928,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"AV MARTE,466, SANTANA DE PARNAIBA, SP, 06541-005, Brasil",-23.4614217,-46.8744561,SP,SANTANA DE PARNAIBA,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,2.7286517,0.39867393980687604,3.4791428571420214e-05,-3.4791428571420214e-05,0.7797253521793567,0.29510322309237075,0,1
